,x,y,waveform,color
1605,4.74232,8.599162,"[ 0.0231546   0.0231546   0.02778552  0.05557104  0.05557104  0.05094012
  0.05557104  0.0694638   0.07409473  0.05557104  0.0231546   0.04167828
  0.01852368  0.01389276  0.01389276 -0.00463092 -0.00926184 -0.0463092
 -0.20839141 -0.47698479 -0.55571041 -0.43530649 -0.2547006  -0.17597496
 -0.0926184  -0.0463092  -0.00926184  0.          0.01852368  0.02778552
  0.01852368  0.03241644  0.03704736  0.0694638   0.10651116  0.10651116
  0.12966577  0.12040392  0.10651116  0.06020196  0.05094012  0.07409473
  0.0463092   0.01852368  0.0231546   0.03704736  0.02778552  0.0231546
  0.00926184  0.01389276]",7
1606,1.8424294,10.573281,"[ 0.01716549  0.01490687  0.01671377  0.02348962  0.02484479  0.0230379
  0.02032755  0.01987583  0.01942411  0.01897238  0.01581032  0.01309998
  0.00361379  0.00451723 -0.00090345 -0.01084136 -0.01987583 -0.04472062
 -0.17526869 -0.39932351 -0.53077504 -0.47069583 -0.3008478  -0.13190325
 -0.01806894  0.04652751  0.0867309   0.10525156  0.12422394  0.12648256
  0.12512739  0.1368722   0.14545494  0.13867909  0.13009635  0.12106188
  0.10434811  0.08537573  0.06324128  0.05962749  0.05239992  0.04336545
  0.02574823  0.0135517   0.0058724   0.00271034 -0.00858275 -0.01852066
 -0.01987583 -0.02619996]",0
1607,3.1383862,5.550329,"[ 0.03745339  0.04305866  0.04866393  0.04840915  0.04968307  0.05146657
  0.05707184  0.06751802  0.06828238  0.06089361  0.05885533  0.06522496
  0.06981108  0.06777281  0.06344146  0.04815436  0.03261248  0.01656102
 -0.06649888 -0.31032812 -0.56944441 -0.56282005 -0.36332338 -0.18828611
 -0.09656351 -0.0389821  -0.00586005  0.00738876  0.01579667  0.02930027
  0.04127517  0.03796296  0.0440778   0.0458613   0.04433259  0.04713522
  0.04484216  0.04305866  0.0338864   0.02649764  0.02471414  0.02802635
  0.03006463  0.02802635  0.02700721  0.02598807  0.02267586  0.02853592
  0.02726199  0.03082898]",4
1608,5.2602167,8.968744,"[ 0.04733074  0.04733074  0.02366537  0.03155383  0.06310766  0.08677303
  0.08677303  0.07888457  0.08677303  0.09466149  0.08677303  0.0552192
  0.03155383  0.03155383  0.01577691  0.02366537  0.01577691 -0.03155383
 -0.25243062 -0.46541896 -0.50486125 -0.41019977 -0.2918729  -0.18143451
 -0.07888457 -0.03944228 -0.00788846  0.          0.00788846  0.01577691
  0.01577691  0.0552192   0.07888457  0.12621531  0.14199222  0.09466149
  0.07099611  0.07888457  0.09466149  0.10254994  0.07888457  0.08677303
  0.0552192   0.03944228 -0.00788846  0.00788846  0.04733074  0.02366537
  0.01577691 -0.03155383]",7
1609,7.5596175,7.7273383,"[ 4.23266172e-02  4.65592829e-02  5.27454790e-02  5.43734243e-02
  5.97456526e-02  6.25131606e-02  6.73970014e-02  6.75597940e-02
  7.17924596e-02  7.39087876e-02  7.22808423e-02  6.57690561e-02
  6.59318487e-02  6.78853841e-02  6.85365641e-02  5.86060899e-02
  3.22333480e-02 -5.53501944e-02 -2.53796921e-01 -4.59406613e-01
 -5.12314894e-01 -4.18545158e-01 -2.91890872e-01 -1.95679218e-01
 -1.26654267e-01 -7.66762956e-02 -4.15126446e-02 -1.85585944e-02
 -3.25589391e-04  7.32576124e-03  1.66050578e-02  2.37680241e-02
  3.58148311e-02  4.47685401e-02  5.53501944e-02  6.57690561e-02
  7.32576075e-02  7.45599677e-02  7.55367329e-02  7.55367329e-02
  7.45599677e-02  7.40715850e-02  7.45599677e-02  7.35831976e-02
  6.93505368e-02  6.15363905e-02  5.53501944e-02  4.36289774e-02
  3.54892411e-02  3.19077580e-02]",7
1610,2.9877975,8.197552,"[ 0.03919297  0.04468304  0.04864808  0.05474816  0.05619692  0.05779819
  0.05764569  0.05932321  0.05924696  0.06161074  0.06671955  0.06344076
  0.05741694  0.06313576  0.05863696  0.0329404   0.03377915  0.01868147
 -0.14945179 -0.45407419 -0.57897322 -0.44843163 -0.2693945  -0.16942953
 -0.09935494 -0.03583793 -0.00602382  0.00693883  0.02165526  0.02783158
  0.02813659  0.02989036  0.03438916  0.04132799  0.05299439  0.06626204
  0.08044471  0.08806981  0.09119609  0.08921357  0.08273224  0.07327713
  0.06755831  0.06039073  0.05177437  0.0414805   0.03568543  0.03004286
  0.02302778  0.01700395]",2
1611,5.9367456,10.237058,"[ 0.04273708  0.04400808  0.0444847   0.0481388   0.0505219   0.04893317
  0.04877429  0.05083966  0.0481388   0.04432582  0.04289596  0.04035397
  0.04003623  0.03812974  0.02319559  0.0066727  -0.00413072 -0.07911921
 -0.28819729 -0.49028491 -0.51506925 -0.39750254 -0.26277745 -0.16364013
 -0.07546511 -0.02017699  0.00953243  0.02700857  0.03924186  0.04527907
  0.0517929   0.06100759  0.0694279   0.08261444  0.09691309  0.10549228
  0.10994075  0.10930525  0.10517454  0.09897845  0.09246462  0.08293219
  0.06974565  0.05624137  0.04178384  0.03558776  0.02875618  0.01747613
  0.01255104  0.00762595]",8
1612,5.7586303,8.628479,"[ 3.58420629e-02  3.69066781e-02  4.38266783e-02  4.38266783e-02
  4.24071905e-02  4.71979629e-02  5.64246298e-02  5.69569414e-02
  5.14564237e-02  5.51825783e-02  5.60697625e-02  5.07466838e-02
  4.91497596e-02  4.68430903e-02  3.99230875e-02  2.53733419e-02
  2.20020573e-02 -3.22933421e-02 -2.26585698e-01 -4.73753997e-01
 -5.33017582e-01 -4.15554994e-01 -2.81058542e-01 -1.87549805e-01
 -1.10010289e-01 -5.35856541e-02 -1.96953906e-02 -5.32307852e-04
  1.57917997e-02  2.50184693e-02  3.28256510e-02  4.57784724e-02
  6.10379685e-02  7.57651478e-02  8.67661777e-02  9.49282374e-02
  1.05574395e-01  1.12139525e-01  1.11607213e-01  1.04154904e-01
  8.81856682e-02  7.54102804e-02  6.31671989e-02  5.44728383e-02
  4.59559114e-02  3.06964179e-02  1.93405180e-02  1.29528241e-02
  7.62974607e-03  2.83897532e-03]",7
1613,5.9133053,8.447318,"[ 0.04508199  0.04784839  0.05389348  0.05594265  0.05604511  0.05553282
  0.05911889  0.06239758  0.06280742  0.06506151  0.06588119  0.05973364
  0.05573774  0.05778692  0.04497953  0.02540985  0.01915985 -0.02540985
 -0.21516407 -0.45092241 -0.52059458 -0.4136273  -0.28545099 -0.20112718
 -0.12459024 -0.05625003 -0.01690575  0.00297131  0.02151641  0.03616805
  0.04497953  0.05430331  0.06413938  0.07366808  0.08514349  0.09969268
  0.11106564  0.11137302  0.1106558   0.10819679  0.10010252  0.08770497
  0.07602464  0.06598365  0.05512298  0.04303281  0.0332992   0.02602461
  0.01813526  0.01239755]",7
1614,6.6257863,8.925562,"[ 0.04359182  0.04522651  0.047951    0.04940407  0.05285508  0.05430814
  0.06338977  0.06647752  0.06393467  0.06320814  0.06556936  0.06502447
  0.06320814  0.06084692  0.05067549  0.04449998  0.03087754 -0.06393467
 -0.30514273 -0.5145651  -0.5167447  -0.38306311 -0.26572848 -0.17818156
 -0.10171425 -0.04813263 -0.01543877  0.00817347  0.02597346  0.02924285
  0.03541835  0.04232039  0.0484959   0.05122039  0.05212855  0.0557612
  0.06284487  0.06647752  0.0724714   0.0735612   0.07210814  0.06629589
  0.06012038  0.05231018  0.04304692  0.0401408   0.0323306   0.02488366
  0.02088775  0.01834489]",8
1615,3.8782713,10.400261,"[ 0.03566014  0.03931313  0.04418379  0.04757585  0.04818468  0.05288138
  0.05444695  0.05366417  0.05175069  0.05166372  0.05096791  0.04896746
  0.05140279  0.04948932  0.03696478  0.03105042  0.02078725 -0.07201609
 -0.30719907 -0.51150561 -0.52611757 -0.39121785 -0.24483731 -0.13550854
 -0.0524465  -0.00191347  0.0249621   0.0430531   0.05514276  0.06027434
  0.06244873  0.06992867  0.07932207  0.08845455  0.09489077  0.09593448
  0.09489077  0.08906338  0.08088764  0.07166819  0.0636664   0.05470788
  0.04635818  0.03879128  0.03078949  0.02296165  0.01765612  0.01356825
  0.01008921  0.00678412]",5
1616,7.1132607,8.048537,"[ 0.05030298  0.05391236  0.0581157   0.0616794   0.06368969  0.06442071
  0.0668422   0.06935506  0.06908093  0.06821285  0.06793872  0.06222766
  0.05729331  0.05386668  0.03997739  0.02083393  0.00146203 -0.06181647
 -0.23397052 -0.430111   -0.50019709 -0.41969405 -0.29848261 -0.20413597
 -0.12806471 -0.06428364 -0.02366661 -0.00109652  0.01553407  0.02860097
  0.04038859  0.05071417  0.06254748  0.07447216  0.0885442   0.1024335
  0.11125136  0.11444956  0.11207376  0.10819024  0.09987495  0.08986917
  0.08050304  0.07086278  0.06017168  0.0494349   0.04002308  0.03230173
  0.02522002  0.01772712]",7
1617,2.7167146,6.215044,"[-0.00350614  0.00350614  0.02454298  0.02804912  0.02103684  0.03856754
  0.0525921   0.0525921   0.02804912  0.02103684  0.03856754  0.04207368
  0.02103684  0.03856754  0.04207368  0.0350614   0.02804912  0.03856754
 -0.03155526 -0.36463855 -0.64162357 -0.5539701  -0.28399732 -0.11920875
 -0.03856754  0.00350614  0.02804912  0.0350614   0.02103684  0.02804912
  0.02804912  0.01402456  0.02454298  0.03155526  0.04908596  0.06661666
  0.0525921   0.04557982  0.04207368  0.0525921   0.04908596  0.0350614
  0.03155526  0.03155526  0.02454298  0.02103684  0.03155526  0.02454298
  0.01051842  0.01051842]",4
1618,2.7126875,6.3251104,"[ 0.02251814  0.02251814  0.03216878  0.03109648  0.03431336  0.03431336
  0.03216878  0.0428917   0.04181941  0.0428917   0.03753024  0.04503628
  0.03967482  0.04932546  0.04932546  0.03002419  0.02359043  0.0428917
 -0.04932546 -0.3838807  -0.63694174 -0.54365231 -0.27665146 -0.11580759
 -0.04610858 -0.00536146  0.02787961  0.03967482  0.03967482  0.04074712
  0.03538565  0.03002419  0.02787961  0.02787961  0.03538565  0.04074712
  0.0579038   0.05575921  0.04932546  0.0579038   0.05575921  0.03753024
  0.03002419  0.02680731  0.02359043  0.01930127  0.0139398   0.00643376
  0.00643376  0.00643376]",4
1619,2.7018313,6.8438935,"[ 0.02782074  0.02782074  0.01854716  0.02318395  0.03709433  0.03245753
  0.02782074  0.03245753  0.04636791  0.03709433  0.03709433  0.0510047
  0.04173112  0.03709433  0.04636791  0.02318395  0.02782074  0.04173112
 -0.07418865 -0.43122153 -0.63524034 -0.4961366  -0.26893386 -0.12519334
 -0.04636791  0.00463679  0.02782074  0.03245753  0.02782074  0.05564149
  0.0510047   0.04636791  0.04636791  0.04636791  0.05564149  0.06027828
  0.07418865  0.07882544  0.07418865  0.04636791  0.04173112  0.03709433
  0.01854716  0.01854716  0.03245753  0.01854716  0.00463679  0.
  0.00463679  0.00927358]",4
1620,3.5371401,8.4127,"[ 0.02757542  0.03000854  0.02676438  0.0291975   0.03244167  0.03730792
  0.03811896  0.03893     0.03568584  0.03081959  0.03000854  0.03244167
  0.02757542  0.0251423   0.019465    0.00405521 -0.00243313 -0.02189813
 -0.17194085 -0.42823004 -0.56205194 -0.46959316 -0.29116398 -0.16464148
 -0.06163917  0.00486625  0.05190667  0.06569438  0.08759251  0.09813605
  0.10138021  0.09813605  0.09651397  0.10949064  0.11516793  0.10949064
  0.10138021  0.08515938  0.06812751  0.05271771  0.03649688  0.03244167
  0.02676438  0.01865396  0.01703188  0.01540979  0.00892146  0.00486625
  0.00243313  0.00486625]",0
1621,7.3513527,6.6494474,"[ 0.06229146  0.06229146  0.06512289  0.07928004  0.07644861  0.06795432
  0.08211147  0.08211147  0.07361718  0.05946003  0.04530288  0.03680859
  0.05096574  0.05379717  0.03114573  0.00566286 -0.02548287 -0.0849429
 -0.21518869 -0.37091734 -0.45586024 -0.41905163 -0.33694018 -0.24633441
 -0.17271724 -0.10193148 -0.0566286  -0.01698858  0.          0.0283143
  0.05096574  0.06512289  0.07361718  0.08211147  0.09343719  0.11042577
  0.1132572   0.12175149  0.11892006  0.1132572   0.10476291  0.10759434
  0.10193148  0.08211147  0.06795432  0.0566286   0.03964002  0.0283143
  0.01982001  0.01415715]",7
1622,5.531093,6.8728704,"[ 0.02630917  0.03453079  0.0427524   0.05755131  0.04768537  0.05755131
  0.05919563  0.06741725  0.05919563  0.05426267  0.05919563  0.05097402
  0.03946376  0.03617511  0.03453079  0.02630917  0.00493297 -0.05590699
 -0.19896311 -0.38806028 -0.48671967 -0.4390343  -0.34201922 -0.25158146
 -0.15292206 -0.07399455 -0.02466485  0.01644323  0.03781944  0.04604105
  0.05426267  0.06906157  0.0920821   0.10194804  0.10688101  0.11839127
  0.11674695  0.12825721  0.1200356   0.11016966  0.07235022  0.05755131
  0.04768537  0.03781944  0.02959782  0.02302053  0.0279535   0.03288647
  0.02959782  0.0213762 ]",4
1623,7.0667224,4.0354056,"[ 4.03391927e-02  4.74258084e-02  4.85160537e-02  5.23319228e-02
  5.34221734e-02  5.36038792e-02  5.52392524e-02  5.57843805e-02
  5.46941298e-02  5.65112088e-02  5.61477919e-02  5.46941298e-02
  5.76014595e-02  5.72380426e-02  6.34161188e-02  9.03089139e-02
  1.27377355e-01  7.99515517e-02 -1.09751671e-01 -3.56874653e-01
 -4.87159343e-01 -4.53543360e-01 -3.48879493e-01 -2.51665680e-01
 -1.77528787e-01 -1.19382205e-01 -7.32283529e-02 -4.45184788e-02
 -2.34403402e-02 -9.44882000e-03 -1.81708082e-04  9.44882000e-03
  2.19866767e-02  3.17989123e-02  4.74258084e-02  6.52331978e-02
  7.84978896e-02  8.74015843e-02  9.97577366e-02  1.08479720e-01
  1.11023633e-01  1.06480935e-01  9.59418621e-02  9.13991646e-02
  8.15869250e-02  7.19563966e-02  6.03270780e-02  4.54270183e-02
  3.48879503e-02  2.45305908e-02]",11
1624,9.20496,8.84727,"[ 0.06973795  0.07694421  0.07578191  0.07438715  0.0792688   0.08926458
  0.08693998  0.08159341  0.0804311   0.07996619  0.07066779  0.06741335
  0.05927726  0.04858411  0.02696534 -0.0034869  -0.06067202 -0.18294589
 -0.3340448  -0.42354183 -0.42633134 -0.3600803  -0.27918426 -0.20526204
 -0.14366017 -0.10135249 -0.0613694  -0.03045224 -0.00255706  0.01743449
  0.03463652  0.04137785  0.0567202   0.06532121  0.0850803   0.09879543
  0.10669906  0.11065089  0.11181318  0.1099535   0.10181741  0.09577345
  0.08833474  0.08066356  0.07113271  0.06113694  0.04997887  0.04556213
  0.03789095  0.02557058]",8
1625,6.240984,7.2689514,"[ 0.04394548  0.04636672  0.04685096  0.04709309  0.05241981  0.05411468
  0.05350937  0.05302512  0.05932034  0.06258902  0.06028884  0.05895716
  0.05932034  0.05895716  0.04866689  0.04285592  0.02518088 -0.04467185
 -0.22348031 -0.41790575 -0.48933228 -0.43303849 -0.3290463  -0.23195465
 -0.1440637  -0.0705791  -0.02614938  0.00242124  0.02360707  0.04019256
  0.05496211  0.06464707  0.07336353  0.08510653  0.09527573  0.09939184
  0.10144989  0.10181308  0.10375007  0.09854441  0.09103856  0.07844813
  0.0705791   0.06198371  0.05217769  0.03801345  0.03050761  0.02348601
  0.02179115  0.01561699]",7
1626,8.318598,5.6021996,"[ 0.04453812  0.05114263  0.0550376   0.05673107  0.06198081  0.06604512
  0.06553708  0.07095617  0.07197225  0.0721416   0.07349637  0.0765446
  0.07061748  0.07112551  0.06621447  0.04826374  0.01270099 -0.05825519
 -0.2066027  -0.39423859 -0.48991932 -0.44859879 -0.33920098 -0.24064133
 -0.16054046 -0.09415664 -0.05046525 -0.0262487  -0.00169346  0.0142251
  0.021507    0.02845021  0.03742557  0.04521551  0.05300544  0.05893257
  0.06502904  0.07264963  0.07739133  0.08027023  0.08297977  0.08755213
  0.08467323  0.07840742  0.07417375  0.06655316  0.05944061  0.04927982
  0.03979642  0.0309904 ]",11
1627,6.7986307,8.592878,"[ 0.03219859  0.03891966  0.04188943  0.04173312  0.04142052  0.04110791
  0.04517181  0.0447029   0.04439029  0.04657855  0.0450155   0.04001379
  0.04329617  0.06189632  0.09487643  0.12895067  0.09456383 -0.04861049
 -0.29432014 -0.47891495 -0.4959521  -0.40170086 -0.28744276 -0.19006546
 -0.11019421 -0.05611308 -0.01906907  0.00359499  0.02156993  0.03282381
  0.03798183  0.04392138  0.04360877  0.04861049  0.05079875  0.05736351
  0.06830478  0.07830822  0.08612342  0.08862427  0.08846797  0.08706124
  0.07830822  0.06846108  0.06048959  0.05064244  0.04564072  0.03735662
  0.03063555  0.01953798]",8
1628,6.0115767,7.6028438,"[ 4.79890063e-02  4.37957908e-02  4.70571800e-02  5.40458688e-02
  5.49776951e-02  5.91709106e-02  5.73072580e-02  5.31140426e-02
  5.31140426e-02  6.28982102e-02  6.89550727e-02  5.12503955e-02
  3.68070993e-02  3.12161471e-02  1.63069433e-02  4.65912664e-04
 -1.02500787e-02 -4.84549167e-02 -2.05467487e-01 -4.26310077e-01
 -5.12969838e-01 -4.40287488e-01 -3.16354698e-01 -2.16183475e-01
 -1.24864589e-01 -5.35799585e-02 -1.49092052e-02  8.38642821e-03
  1.67728564e-02  3.72730124e-02  4.70571800e-02  5.31140426e-02
  6.94209886e-02  8.61938450e-02  9.73757493e-02  1.03432612e-01
  1.15080432e-01  1.18807726e-01  1.06228085e-01  9.64439175e-02
  8.43301925e-02  7.03528149e-02  6.05686473e-02  5.91709106e-02
  5.12503955e-02  3.49434495e-02  2.60911081e-02  2.32956321e-02
  2.32956321e-02  1.91024193e-02]",4
1629,3.7509885,10.4984,"[ 0.01889897  0.03779795  0.05039727  0.01889897  0.03149829  0.05669692
  0.06299658  0.02519863  0.02519863  0.03779795  0.03149829  0.01259932
  0.02519863  0.03779795  0.02519863  0.00629966 -0.01889897 -0.05669692
 -0.26458563 -0.51657196 -0.56696919 -0.39687845 -0.22678768 -0.1196935
 -0.05039727 -0.00629966  0.02519863  0.04409761  0.04409761  0.04409761
  0.05039727  0.05669692  0.08189555  0.11339384  0.10709419  0.12599316
  0.08819521  0.0755959   0.08189555  0.06299658  0.04409761  0.05039727
  0.05039727  0.03779795  0.02519863  0.00629966  0.         -0.00629966
  0.         -0.01889897]",5
1630,8.297203,9.958406,"[ 0.05513903  0.03892167  0.04865209  0.06162598  0.06811293  0.05838251
  0.04540862  0.05838251  0.05838251  0.06811293  0.05513903  0.04216515
  0.0356782   0.01621736 -0.00973042 -0.05189556 -0.08433029 -0.14919974
 -0.2594778  -0.40867755 -0.47030352 -0.41192101 -0.29515601 -0.178391
 -0.10379113 -0.05838251 -0.02270431  0.00324347  0.02919125  0.05838251
  0.08433029  0.08757376  0.10379113  0.1297389   0.14595627  0.13946932
  0.12649543  0.12649543  0.13298238  0.11352154  0.07784334  0.05838251
  0.06162598  0.05513903  0.05189556  0.02594778  0.01621736  0.00648695
 -0.00324347 -0.01946084]",6
1631,6.618981,6.6325254,"[ 0.03997597  0.04352939  0.03464584  0.04441774  0.055078    0.06040814
  0.06218484  0.05330129  0.05685471  0.05152459  0.04885952  0.04441774
  0.03286913  0.01154861  0.00088835 -0.00710684 -0.01510203 -0.06840333
 -0.18744288 -0.3642255  -0.46993975 -0.45306099 -0.35889538 -0.23896746
 -0.15723882 -0.08705878 -0.03731091 -0.00355342  0.0177671   0.0355342
  0.05241294  0.05863142  0.07195675  0.08705878  0.09771903  0.11282107
  0.13147653  0.12525804  0.11992792  0.11015601  0.11726284  0.11282107
  0.08883549  0.06751497  0.05951978  0.04974788  0.04175268  0.02665065
  0.01332532  0.01154861]",7
1632,3.4088006,10.584699,"[ 0.03387791  0.03794325  0.04099227  0.04392835  0.04336372  0.04471884
  0.04618688  0.04223446  0.03907252  0.04110519  0.04054056  0.03455546
  0.02890915  0.02969963  0.01648725  0.00304901 -0.00067756 -0.06730411
 -0.31032161 -0.55130645 -0.55977591 -0.37604475 -0.19875038 -0.08559818
 -0.01772944  0.02281112  0.04291201  0.05578562  0.06177071  0.05838293
  0.05578562  0.05680196  0.05894756  0.06154486  0.07136946  0.08006478
  0.0831138   0.07893552  0.07125653  0.06346461  0.05476928  0.04923589
  0.04449298  0.03929837  0.03252279  0.02371453  0.01964918  0.01332531
  0.00937289  0.00395242]",5
1633,6.511551,4.6326494,"[ 0.03634708  0.0434307   0.04935307  0.05272069  0.05423031  0.05457868
  0.05608831  0.05724956  0.05655281  0.05481093  0.05701731  0.05504318
  0.04923694  0.05016594  0.04610157  0.03019246  0.0210186   0.01184474
 -0.07524891 -0.30064726 -0.48656317 -0.48551806 -0.37101892 -0.26720331
 -0.18974801 -0.11531198 -0.0616623  -0.02868284 -0.00801262  0.00952224
  0.01927673  0.02984409  0.04598544  0.05724956  0.07687466  0.09649975
  0.11275724  0.1214666   0.12169885  0.11891186  0.11252499  0.10288662
  0.09162251  0.07931328  0.06328805  0.05121106  0.04226945  0.03321171
  0.02368947  0.01509623]",9
1634,6.733338,4.310316,"[ 0.04315617  0.04569477  0.04569477  0.04738717  0.05584916  0.06008015
  0.05669536  0.06261875  0.06431115  0.06515735  0.06600355  0.06261875
  0.06684975  0.07192694  0.07277314  0.07531174  0.08715854  0.05923396
 -0.07023454 -0.30293936 -0.47048684 -0.46710203 -0.37825111 -0.28516918
 -0.20731885 -0.13793049 -0.08208133 -0.03130938 -0.0067696   0.01607779
  0.02877078  0.04400237  0.05246436  0.05754156  0.06769595  0.07700414
  0.09138953  0.10492872  0.11169832  0.10577492  0.09562052  0.09054333
  0.08123514  0.06346495  0.05077196  0.04992576  0.04315617  0.02792458
  0.02030879  0.01861639]",9
